elbow_mean,elbow_std,shoulder_mean,shoulder_std,hip_mean,hip_std,wrist_y,label
169.72244474021832,0.8789693015157525,42.82314004634852,0.1824452420806395,177.68028807169225,2.018789754520625,0.6301794648170471,0
66.2142691723626,5.090103061435805,33.51235288856837,0.898906520203127,175.1182536248215,1.0972631157824535,0.8933914303779602,1
169.70276940777842,5.062904656401756,45.9653112219622,4.67830740316564,170.90757163068375,2.0151407255123672,0.7811665236949921,1
176.15298151896167,1.3316353879242229,61.88067019302716,1.88638677086232,166.5350855665253,0.4477230464603252,0.8036631643772125,0
174.8263877321558,4.075416568908025,78.49016044680369,5.090668549374691,147.92837073206846,0.3530968904012894,0.7046827077865601,0
50.99283587901451,1.6387179338294615,40.73957370792836,0.1190400077160163,177.37873386487416,0.2822917014118928,0.7229909896850586,1
117.39316428906776,28.080358098315777,32.765090728593414,28.767622511178303,178.01317155725758,0.2674816768463444,0.8700771033763885,1
172.7232601240277,4.944127434630445,64.57926998800271,5.684763094024898,162.99784577482043,0.3420782495916796,0.6895111799240112,0
127.6049386150365,4.743385606357698,29.30858915024607,5.7729790172321085,178.95460966839306,0.6239923370729059,0.8116182684898376,0
90.67207602345276,3.180194431616272,1.4966622220832997,1.307265031286147,176.44110994872796,0.2270602500037029,0.8032680749893188,1
174.9927742319196,0.953753022341516,62.43494558787973,2.852741264442888,167.64290851088765,0.4833809971218414,0.6187330186367035,0
171.70167010303612,0.7496831245789224,65.78151347572727,2.3039605485391554,163.57582143086563,0.9249474275737412,0.6149048209190369,0
146.26072009053175,16.20230768034449,64.46343382108805,11.578186184030743,156.0499298262078,2.542913246415836,0.7196441888809204,0
167.8091670893796,4.748871210006399,54.203059633998905,6.0673858056921866,167.0385156693609,1.793156158561871,0.7004348337650299,1
166.10834110031675,2.005771456237724,26.063470806544714,1.7235169398396994,160.836448559705,1.448781446228239,0.8287618458271027,0
163.19852839601887,3.792085885528195,40.6323052528038,6.404436803248053,175.19260075519583,2.939757695422088,0.8467238247394562,1
173.9487502947223,0.7216803731450483,62.37942801585251,0.4574803901082696,158.06922216874426,0.4850161628092024,0.7886800765991211,0
163.85709839033214,7.236700990102747,43.35656001350483,3.660305877899973,171.8908777928283,1.4957562737763368,0.6254151165485382,0
173.7499370613437,2.1526507453496606,65.39015944379221,2.6174688601129006,161.56731999596695,0.4155720958204512,0.8126709461212158,0
169.5861978336424,1.2248448476549356,65.90091439890077,3.360947597825323,159.16429981431867,0.3545082212496879,0.7379088401794434,1
170.7478125025953,0.97906953878136,90.91459633770891,0.0489361871093692,140.48515737463885,1.0971076597485308,0.707375556230545,0
164.53414995312818,0.3891801763391527,43.59622990115328,0.0880785622697111,167.43589561696177,7.408554194242939,0.6306118965148926,0
174.65684393674366,3.427736997271708,79.22480492788397,4.292532372860308,145.9045756311873,0.4277503359451913,0.6998991072177887,0
53.54282402460666,20.429182565146576,36.72781160492149,22.404982508052107,172.3954463039259,3.342094496230359,0.7387636601924896,1
132.22964009265104,5.587169352095124,20.77705436119392,1.1820832479198202,169.24671579743813,0.6239454770477408,0.8297187089920044,0
165.56235747729187,0.1703042143834352,56.25333369055205,1.1716657824768966,168.97517348698986,5.589550446165845,0.7780649662017822,1
119.85797930385326,11.673126972958933,23.66185299133521,2.306726446322255,174.4536625351956,4.81006627645769,0.6001999974250793,0
122.10420479884296,0.4606157775343362,23.12031264170301,1.1345508195291387,170.0686127066614,5.991309276276496,0.7953504323959351,0
169.9918821403548,3.195931072627914,63.16404459630089,1.7244736171462662,163.69953469138807,0.3694293919663352,0.6413392424583435,0
168.11993287703723,1.0269529840156508,66.85486201260605,1.0665983193731137,158.4369309500099,3.926325755924381,0.6281446218490601,0
92.84827590096197,14.832829690316196,11.009524749643298,8.601685053883685,171.7002108169675,5.382666755585973,0.757106214761734,1
173.37190495214924,0.1913356166716511,55.10349021374452,0.7964841640919609,165.9283239049352,0.2784207912847023,0.8871108293533325,1
65.33564044778696,4.115239171509302,28.30483282761476,5.473278505092374,167.38358231544163,0.0449431036147558,0.8241082429885864,0
164.44947752459774,1.7644061661989523,44.79154603415235,4.357232907742276,170.95356741890885,1.9360833024777973,0.8502331972122192,1
119.84848603812732,5.9411486781718565,19.45211044378591,0.1447148324368683,175.01803181188626,2.0205103502177337,0.624459981918335,0
129.7679421432897,8.430961739793915,34.65080197935808,5.363696529319194,171.94335921090553,2.3609727483689937,0.7632305026054382,1
163.25458460953865,3.554415673161841,40.511131307625874,6.265080345836861,175.6421424835283,2.70052855963435,0.8469706773757935,1
161.8868866204321,3.9431278970558594,45.26641286185175,8.103818029877267,168.98896982993392,1.246397828031732,0.8515725433826447,1
172.95719499222693,0.4086471352241005,56.05176467489383,0.1014351163094211,169.38062194818187,1.7962115727918615,0.9054320752620696,1
159.39238454476384,1.150031634613626,39.31269975880412,1.466137180912206,167.86584254764915,1.1202119869711709,0.6295672655105591,0
82.88767337378506,5.846447617920532,21.577552382709413,5.165316927701291,158.34169096303873,1.881466195205192,0.8281938135623932,0
150.43453414625648,2.8897384701181466,39.76963635756364,2.949078298318412,172.95467329395473,4.472105194250801,0.82743701338768,0
115.05553561385813,3.5203280411953983,28.451066651122755,0.4860136133727337,160.5998357878458,8.715385636848751,0.618691623210907,0
144.444109006183,6.059152250383221,44.338500104941446,2.2387285176410536,159.91229527557942,2.20099449440464,0.7718513906002045,0
155.37030809572872,2.760465489116001,45.75465785087873,2.675549771809361,162.56853728692062,1.53943852909417,0.9023273885250092,1
139.65399703298263,0.0328629079338611,12.502212154594687,2.687331061297539,151.43692402322398,3.199533829069665,0.8145034909248352,0
155.39714359581177,4.661271561719644,42.231612378909006,7.359275834338995,172.3715113689488,0.048587288881535,0.8500033020973206,1
176.64800975311204,0.4010072033823633,70.85621180799063,2.095217826274684,149.72011027928068,0.7266853532510851,0.818893700838089,0
108.38778355571978,5.547590661848801,25.49002970133727,3.462124550096185,160.33759306479124,12.073804239930809,0.6207854449748993,0
172.50362197572204,1.759232221348242,102.1766148849619,0.0571510037960365,126.29299337643909,1.074299839120691,0.7077828049659729,0
105.55091059942198,68.69995775634905,75.0359869115313,5.503236791013919,178.7703635393312,0.6094242596575299,0.6531931757926941,0
169.73797472970824,0.6486432641434021,89.31970430648275,1.352734280366775,142.97493152740728,2.714138303279327,0.7104856967926025,0
165.9328527251999,0.7019079261686443,45.14246933093084,1.250198592257174,178.53038093424016,0.6247719911474263,0.8174414038658142,1
171.05964428859482,1.671644087340482,99.92127145491024,0.9105981234030268,129.74798912250645,0.5393918718084052,0.707897275686264,0
158.41559470943253,0.7156387437843676,48.6258796170936,0.7727989724317226,174.3611629768876,1.5524662367841555,0.8187171220779419,0
171.63619588876594,3.4220790553177807,39.244486129856895,4.350113530184384,158.96135928533425,0.2364568928598771,0.6516786217689514,0
166.1723190711852,6.880034771407622,47.02260203850656,8.886600666232457,174.97056332879126,2.508131951469295,0.6790376305580139,0
126.46674686984908,1.8663775389460329,15.550564509548128,0.8159637628297949,156.6868132188178,2.819692228992494,0.598612517118454,0
154.49002118019246,0.4065105910507611,52.41306562471122,4.221125810138549,162.6783967357688,0.0125016423418315,0.6984636187553406,1
148.08083342260784,2.1955500132770998,37.4300494337114,0.0738746753228838,168.34361799113924,1.6935960963586894,0.7258982360363007,1
83.16180993709979,6.502408861400852,10.943781317487096,7.48578035157525,173.41893505903062,0.4518591221309549,0.620079755783081,0
66.9268113665495,5.586349797790131,31.53323982838761,8.30151441077114,165.52286010088258,1.3857917234409456,0.8047487437725067,0
172.67518847890443,6.907414288711237,59.085935506210326,8.703805266241694,171.55506525201838,1.3582330456569451,0.8803900182247162,1
96.0793486732459,1.105603622623768,3.9475441403751126,2.30494164675488,172.14442597012695,4.756574542616534,0.5993268191814423,0
134.0431969983261,3.6555592547687463,44.89019710005672,0.8258480315608665,172.20047823090135,6.199565435608847,0.7663990557193756,1
170.1454610814601,0.2782858987852137,48.11025397437263,1.7081091655814973,178.09150190786818,0.9423452198702053,0.8190807700157166,1
166.00403373308413,8.904519561596942,51.07933623255033,11.075362894578024,172.3511489061089,0.8168648096192186,0.8773879408836365,0
53.07902677786229,0.2476612971399916,44.84713486447068,2.3346310949299927,165.03770236739166,1.008366796850666,0.8157419264316559,0
87.24836850614173,1.6109199765100968,4.594400514505543,1.3999541267690832,172.18865947326418,4.924685696071904,0.7418861091136932,1
164.6715316458669,2.9192206077325125,43.9471658309585,6.959358093205466,173.30403484162696,0.284515891845345,0.8473276495933533,1
61.03643305694618,5.209286270149075,32.94362424273537,7.952501781990287,168.65072822540589,3.036624163080845,0.8026866912841797,0
161.51014982569592,4.045876590862733,44.06833457791798,6.777559197740434,168.86762916161848,1.2015865348017345,0.850237637758255,1
174.92910857084553,0.3244872577241864,54.06366603196293,1.097885085814433,173.1094851290173,1.9474749578941868,0.8138538002967834,1
172.25558758494805,0.3141552483819083,52.69422096359761,1.1763370083832356,167.35757943941874,0.8279348118752239,0.6202421188354492,0
163.15641614509576,4.905314537807101,52.74514698602941,6.900518192024961,168.79176944532176,1.3286451136662265,0.73386150598526,1
137.5331263762431,2.9497614129523413,35.227752893353035,4.571253171973964,176.2085263266522,0.4385516623229222,0.8180889785289764,0
171.12658252268238,0.8288973524275178,90.94682096626926,0.0233474724034223,141.02141350813162,0.9072708994294488,0.7065973579883575,0
170.63233948223788,0.3408276400924421,59.6570491161055,1.670194407978553,167.48416608708135,5.915403645320538,0.7843430042266846,1
145.52150150216266,0.27088971339127,40.51706615713091,0.5070576492382948,176.67313709035278,1.428940046410915,0.8287499845027924,0
169.5231732587929,0.0222175935384854,56.18453426607623,1.0270737058225272,172.6235102351621,1.1065209241987477,0.8082079291343689,0
78.79345704446384,0.6725909637391396,7.426952641336586,2.991548259902806,175.22641111868498,3.3044054424804585,0.8954982161521912,1
55.60948361119178,4.346734124549037,29.98899063219848,6.20609386444718,172.58629777861765,0.6492604741143566,0.7382241487503052,1
82.4085300649367,22.510626347334007,22.629798951589137,11.50145377260502,174.52442681757634,2.4143649507644653,0.7212601602077484,1
77.02922127574982,7.495804739035641,9.308203231364931,5.537838361796413,178.82974891472244,0.5236030052060983,0.8936876654624939,1
155.363623742299,2.167405893522272,27.351776194569386,1.24806854462369,126.78097819927451,14.197311173981866,0.6148727834224701,0
106.85467354271016,12.052646856790195,20.885231073802792,7.7729513251481235,160.08267582554487,2.849422719346336,0.8498750030994415,1
53.23234067998525,6.989321067714556,31.239512080041685,9.147899035560371,176.45951599033918,0.8695531940863077,0.6300907731056213,0
147.8586353243441,0.6929750112428081,48.21867025660805,3.461962877807185,171.5291547164877,2.475065041662262,0.7296948730945587,1
169.4500203910194,2.304428434776966,35.599950019249746,5.177843339423479,152.76089118147718,0.5446306140515134,0.6532689929008484,0
156.30519045252515,1.0536274943222566,55.16501559432312,1.246538475630718,174.96236922255443,1.1528246274086769,0.7283056676387787,0
60.05689267604941,3.725948092669853,37.336747656420805,6.541072478421732,163.35430600091877,0.1348962856616964,0.832236111164093,0
72.18756120606736,37.132483729009856,35.48606801614066,8.778611653906323,175.75227270580504,0.107801495919972,0.8662204444408417,1
97.88720563177124,4.749489546992841,12.745957272852513,1.8686141707660884,166.6314177115326,2.1423609636764667,0.7676577270030975,1
171.02413106546703,0.2086018726333947,60.65808292759698,0.6387125403109302,164.99371403388068,4.920684216858675,0.7807150185108185,1
84.07364776657181,9.237773469555153,19.193607408449783,5.766543312056637,177.6331313996908,0.5077853312506448,0.8936738669872284,1
83.96207480661735,9.622231711201144,5.633298604254093,3.7898645389505967,173.6653865454373,4.010259501884249,0.7582390606403351,1
173.2107188430745,3.956215508670226,74.3333966717312,1.3774998826871752,163.91700513133807,2.217173692713601,0.7375990152359009,0
59.41900669654409,2.107124835496517,38.13539912975113,4.445090562292066,163.72028524369773,1.8187168736789232,0.8077735602855682,0
174.34843729807983,1.178859980626541,50.35625257507228,2.808884887978511,167.01870635846484,1.214072477582775,0.62165766954422,0
99.55041310380425,15.107737761835104,27.453685033835868,10.188388805335954,155.24983390742457,8.969389481702848,0.6135691106319427,0
144.29250245990391,0.6090655806873286,49.98788921294088,5.266895682305986,162.80949511525668,1.167039777609915,0.6850744485855103,1
173.49651862086378,2.0210819503223547,70.47279039117677,1.2315910431051904,161.81766904884103,5.734298725499087,0.7692962288856506,0
96.0559859766864,1.4046299281748773,0.7223042428571569,0.6702497162642944,177.8969181403777,1.978388138570168,0.7154816091060638,1
35.583238324681496,7.858652004417586,46.98015605994581,9.118046034611924,174.83715523150278,2.2287590701335347,0.7466239929199219,1
70.74209532987717,1.762283093658333,16.17904995972437,0.7988304701474291,171.59355106042597,5.443639235963801,0.7982317209243774,1
156.45409201173726,0.217034947422249,18.781574952917147,2.778732883584768,141.32058575309787,2.3336502633507195,0.6649119257926941,0
168.38128685938176,3.2779161945512527,57.40913528548883,3.074492117836765,166.4376429238358,0.5334179155421452,0.6244861483573914,0
166.02192011973204,2.0749531509216723,25.99606286821863,1.8299760481864895,160.41811719877612,1.408927257181233,0.8284513652324677,0
49.49208756880631,0.2847383685589406,39.77678891372016,1.1488911065944087,173.13554844034437,1.8176470278511945,0.7426876723766327,0
74.60788551153735,9.184742782768431,25.88249793221753,4.488826997036972,173.95975278425448,4.318358198321121,0.8897850811481476,1
122.7457775327579,8.79413601305341,13.684312878338748,8.216143951214978,167.70008077267192,0.9154259773482352,0.8345199823379517,0
177.66602323096453,1.5462960278742486,65.79812815840006,2.847696391692104,174.86051542466706,1.5748144918065634,0.7323032021522522,0
163.67416393978385,2.211056217457653,48.4423790087565,1.622849379676616,175.41443657632504,3.1706162011076344,0.8216946721076965,0
128.10015264418982,3.837241400735259,28.048941030682183,3.866256710320414,179.37122870460666,0.5028806527221406,0.8337513208389282,0
161.41828536325585,3.909708645203835,44.24032983726968,6.627824606017779,168.55952652941517,1.2293626365415946,0.8507418632507324,1
141.63871739201988,8.72120696352033,37.90609642772222,3.9911736752386098,178.8858570891992,0.6672888401958232,0.5976770520210266,0
153.47264016306042,6.210332947171054,37.80676995949909,2.8713054609482107,177.25064836940777,2.349645815873501,0.6213786900043488,0
146.9049542653359,2.354591347984908,22.200968236133853,0.1441774792420744,141.44953467294454,7.848401944847239,0.7553323805332184,0
